,x,z,IC
13766,430,6,1.0
13767,430,7,1.0
13768,430,8,1.0
13769,430,9,1.0
13770,430,10,1.0
13771,430,11,1.0
13772,430,12,1.0
13773,430,13,1.0
13774,430,14,1.0
13775,430,15,1.0
13776,430,16,1.0
13777,430,17,1.0
13778,430,18,1.0
13779,430,19,1.0
13780,430,20,1.0
13781,430,21,1.0
13782,430,22,1.0
13783,430,23,1.0
13784,430,24,1.0
13785,430,25,1.0
13786,430,26,1.0
13787,430,27,1.0
13788,430,28,1.0
13789,430,29,3.0
13790,430,30,3.0
13791,430,31,3.0
13792,431,0,1.0
13793,431,1,1.0
13794,431,2,1.0
13795,431,3,1.0
13796,431,4,1.0
13797,431,5,1.0
13798,431,6,1.0
13799,431,7,1.0
13800,431,8,1.0
13801,431,9,1.0
13802,431,10,1.0
13803,431,11,1.0
13804,431,12,1.0
13805,431,13,1.0
13806,431,14,1.0
13807,431,15,1.0
13808,431,16,1.0
13809,431,17,1.0
13810,431,18,1.0
13811,431,19,1.0
13812,431,20,1.0
13813,431,21,1.0
13814,431,22,1.0
13815,431,23,1.0
13816,431,24,1.0
13817,431,25,1.0
13818,431,26,1.0
13819,431,27,1.0
13820,431,28,1.0
13821,431,29,3.0
13822,431,30,3.0
13823,431,31,3.0
13824,432,0,1.0
13825,432,1,1.0
13826,432,2,1.0
13827,432,3,1.0
13828,432,4,1.0
13829,432,5,1.0
13830,432,6,1.0
13831,432,7,1.0
13832,432,8,1.0
13833,432,9,1.0
13834,432,10,1.0
13835,432,11,1.0
13836,432,12,1.0
13837,432,13,1.0
13838,432,14,1.0
13839,432,15,1.0
13840,432,16,1.0
13841,432,17,1.0
13842,432,18,1.0
13843,432,19,1.0
13844,432,20,1.0
13845,432,21,1.0
13846,432,22,1.0
13847,432,23,1.0
13848,432,24,1.0
13849,432,25,1.0
13850,432,26,1.0
13851,432,27,1.0
13852,432,28,1.0
13853,432,29,3.0
13854,432,30,3.0
13855,432,31,3.0
13856,433,0,1.0
13857,433,1,1.0
13858,433,2,1.0
13859,433,3,1.0
13860,433,4,1.0
13861,433,5,1.0
13862,433,6,1.0
13863,433,7,1.0
13864,433,8,1.0
13865,433,9,1.0
13866,433,10,1.0
13867,433,11,1.0
13868,433,12,1.0
13869,433,13,1.0
13870,433,14,1.0
13871,433,15,1.0
13872,433,16,1.0
13873,433,17,1.0
13874,433,18,1.0
13875,433,19,1.0
13876,433,20,1.0
13877,433,21,1.0
13878,433,22,1.0
13879,433,23,1.0
13880,433,24,1.0
13881,433,25,1.0
13882,433,26,1.0
13883,433,27,1.0
13884,433,28,1.0
13885,433,29,3.0
13886,433,30,3.0
13887,433,31,3.0
13888,434,0,1.0
13889,434,1,1.0
13890,434,2,1.0
13891,434,3,1.0
13892,434,4,1.0
13893,434,5,1.0
13894,434,6,1.0
13895,434,7,1.0
13896,434,8,1.0
13897,434,9,1.0
13898,434,10,1.0
13899,434,11,1.0
13900,434,12,1.0
13901,434,13,1.0
13902,434,14,1.0
13903,434,15,1.0
13904,434,16,1.0
13905,434,17,1.0
13906,434,18,1.0
13907,434,19,1.0
13908,434,20,1.0
13909,434,21,1.0
13910,434,22,1.0
13911,434,23,1.0
13912,434,24,1.0
13913,434,25,1.0
13914,434,26,1.0
13915,434,27,1.0
13916,434,28,1.0
13917,434,29,3.0
13918,434,30,3.0
13919,434,31,3.0
13920,435,0,1.0
13921,435,1,1.0
13922,435,2,1.0
13923,435,3,1.0
13924,435,4,1.0
13925,435,5,1.0
13926,435,6,1.0
13927,435,7,1.0
13928,435,8,1.0
13929,435,9,1.0
13930,435,10,1.0
13931,435,11,1.0
13932,435,12,1.0
13933,435,13,1.0
13934,435,14,1.0
13935,435,15,1.0
13936,435,16,1.0
13937,435,17,1.0
13938,435,18,1.0
13939,435,19,1.0
13940,435,20,1.0
13941,435,21,1.0
13942,435,22,1.0
13943,435,23,1.0
13944,435,24,1.0
13945,435,25,1.0
13946,435,26,1.0
13947,435,27,1.0
13948,435,28,1.0
13949,435,29,3.0
13950,435,30,3.0
13951,435,31,3.0
13952,436,0,1.0
13953,436,1,1.0
13954,436,2,1.0
13955,436,3,1.0
13956,436,4,1.0
13957,436,5,1.0
13958,436,6,1.0
13959,436,7,1.0
13960,436,8,1.0
13961,436,9,1.0
13962,436,10,1.0
13963,436,11,1.0
13964,436,12,1.0
13965,436,13,1.0
13966,436,14,1.0
13967,436,15,1.0
13968,436,16,1.0
13969,436,17,1.0
13970,436,18,1.0
13971,436,19,1.0
13972,436,20,1.0
13973,436,21,1.0
13974,436,22,1.0
13975,436,23,1.0
13976,436,24,1.0
13977,436,25,1.0
13978,436,26,1.0
13979,436,27,1.0
13980,436,28,1.0
13981,436,29,3.0
13982,436,30,3.0
13983,436,31,3.0
13984,437,0,1.0
13985,437,1,1.0
13986,437,2,1.0
13987,437,3,1.0
13988,437,4,1.0
13989,437,5,1.0
13990,437,6,1.0
13991,437,7,1.0
13992,437,8,1.0
13993,437,9,1.0
13994,437,10,1.0
13995,437,11,1.0
13996,437,12,1.0
13997,437,13,1.0
13998,437,14,1.0
13999,437,15,1.0
14000,437,16,1.0
14001,437,17,1.0
14002,437,18,1.0
14003,437,19,1.0
14004,437,20,1.0
14005,437,21,1.0
14006,437,22,1.0
14007,437,23,1.0
14008,437,24,1.0
14009,437,25,1.0
14010,437,26,1.0
14011,437,27,1.0
14012,437,28,1.0
14013,437,29,3.0
14014,437,30,3.0
14015,437,31,3.0
14016,438,0,1.0
14017,438,1,1.0
14018,438,2,1.0
14019,438,3,1.0
14020,438,4,1.0
14021,438,5,1.0
14022,438,6,1.0
14023,438,7,1.0
14024,438,8,1.0
14025,438,9,1.0
14026,438,10,1.0
14027,438,11,1.0
14028,438,12,1.0
14029,438,13,1.0
14030,438,14,1.0
14031,438,15,1.0
14032,438,16,1.0
14033,438,17,1.0
14034,438,18,1.0
14035,438,19,1.0
14036,438,20,1.0
14037,438,21,1.0
14038,438,22,1.0
14039,438,23,1.0
14040,438,24,1.0
14041,438,25,1.0
14042,438,26,1.0
14043,438,27,1.0
14044,438,28,1.0
14045,438,29,3.0
14046,438,30,3.0
14047,438,31,3.0
14048,439,0,1.0
14049,439,1,1.0
14050,439,2,1.0
14051,439,3,1.0
14052,439,4,1.0
14053,439,5,1.0
14054,439,6,1.0
14055,439,7,1.0
14056,439,8,1.0
14057,439,9,1.0
14058,439,10,1.0
14059,439,11,1.0
14060,439,12,1.0
14061,439,13,1.0
14062,439,14,1.0
14063,439,15,1.0
14064,439,16,1.0
14065,439,17,1.0
14066,439,18,1.0
14067,439,19,1.0
14068,439,20,1.0
14069,439,21,1.0
14070,439,22,1.0
14071,439,23,1.0
14072,439,24,1.0
14073,439,25,1.0
14074,439,26,1.0
14075,439,27,1.0
14076,439,28,1.0
14077,439,29,3.0
14078,439,30,3.0
14079,439,31,3.0
14080,440,0,1.0
14081,440,1,1.0
14082,440,2,1.0
14083,440,3,1.0
14084,440,4,1.0
14085,440,5,1.0
14086,440,6,1.0
14087,440,7,1.0
14088,440,8,1.0
14089,440,9,1.0
14090,440,10,1.0
14091,440,11,1.0
14092,440,12,1.0
14093,440,13,1.0
14094,440,14,1.0
14095,440,15,1.0
14096,440,16,1.0
14097,440,17,1.0
14098,440,18,1.0
14099,440,19,1.0
14100,440,20,1.0
14101,440,21,1.0
14102,440,22,1.0
14103,440,23,1.0
14104,440,24,1.0
14105,440,25,1.0
14106,440,26,1.0
14107,440,27,1.0
14108,440,28,1.0
14109,440,29,3.0
14110,440,30,3.0
14111,440,31,3.0
14112,441,0,1.0
14113,441,1,1.0
14114,441,2,1.0
14115,441,3,1.0
14116,441,4,1.0
14117,441,5,1.0
14118,441,6,1.0
14119,441,7,1.0
14120,441,8,1.0
14121,441,9,1.0
14122,441,10,1.0
14123,441,11,1.0
14124,441,12,1.0
14125,441,13,1.0
14126,441,14,1.0
14127,441,15,1.0
14128,441,16,1.0
14129,441,17,1.0
14130,441,18,1.0
14131,441,19,1.0
14132,441,20,1.0
14133,441,21,1.0
14134,441,22,1.0
14135,441,23,1.0
14136,441,24,1.0
14137,441,25,1.0
14138,441,26,1.0
14139,441,27,1.0
14140,441,28,1.0
14141,441,29,3.0
14142,441,30,3.0
14143,441,31,3.0
14144,442,0,1.0
14145,442,1,1.0
14146,442,2,1.0
14147,442,3,1.0
14148,442,4,1.0
14149,442,5,1.0
14150,442,6,1.0
14151,442,7,1.0
14152,442,8,1.0
14153,442,9,1.0
14154,442,10,1.0
14155,442,11,1.0
14156,442,12,1.0
14157,442,13,1.0
14158,442,14,1.0
14159,442,15,1.0
14160,442,16,1.0
14161,442,17,1.0
14162,442,18,1.0
14163,442,19,1.0
14164,442,20,1.0
14165,442,21,1.0
14166,442,22,1.0
14167,442,23,1.0
14168,442,24,1.0
14169,442,25,1.0
14170,442,26,1.0
14171,442,27,1.0
14172,442,28,1.0
14173,442,29,3.0
14174,442,30,3.0
14175,442,31,3.0
14176,443,0,1.0
14177,443,1,1.0
14178,443,2,1.0
14179,443,3,1.0
14180,443,4,1.0
14181,443,5,1.0
14182,443,6,1.0
14183,443,7,1.0
14184,443,8,1.0
14185,443,9,1.0
14186,443,10,1.0
14187,443,11,1.0
14188,443,12,1.0
14189,443,13,1.0
14190,443,14,1.0
14191,443,15,1.0
14192,443,16,1.0
14193,443,17,1.0
14194,443,18,1.0
14195,443,19,1.0
14196,443,20,1.0
14197,443,21,1.0
14198,443,22,1.0
14199,443,23,1.0
14200,443,24,1.0
14201,443,25,1.0
14202,443,26,1.0
14203,443,27,1.0
14204,443,28,1.0
14205,443,29,3.0
14206,443,30,3.0
14207,443,31,3.0
14208,444,0,1.0
14209,444,1,1.0
14210,444,2,1.0
14211,444,3,1.0
14212,444,4,1.0
14213,444,5,1.0
14214,444,6,1.0
14215,444,7,1.0
14216,444,8,1.0
14217,444,9,1.0
14218,444,10,1.0
14219,444,11,1.0
14220,444,12,1.0
14221,444,13,1.0
14222,444,14,1.0
14223,444,15,1.0
14224,444,16,1.0
14225,444,17,1.0
14226,444,18,1.0
14227,444,19,1.0
14228,444,20,1.0
14229,444,21,1.0
14230,444,22,1.0
14231,444,23,1.0
14232,444,24,1.0
14233,444,25,1.0
14234,444,26,1.0
14235,444,27,1.0
14236,444,28,1.0
14237,444,29,3.0
14238,444,30,3.0
14239,444,31,3.0
14240,445,0,1.0
14241,445,1,1.0
14242,445,2,1.0
14243,445,3,1.0
14244,445,4,1.0
14245,445,5,1.0
14246,445,6,1.0
14247,445,7,1.0
14248,445,8,1.0
14249,445,9,1.0
14250,445,10,1.0
14251,445,11,1.0
14252,445,12,1.0
14253,445,13,1.0
14254,445,14,1.0
14255,445,15,1.0
14256,445,16,1.0
14257,445,17,1.0
14258,445,18,1.0
14259,445,19,1.0
14260,445,20,1.0
14261,445,21,1.0
14262,445,22,1.0
14263,445,23,1.0
14264,445,24,1.0
14265,445,25,1.0
14266,445,26,1.0
14267,445,27,1.0
14268,445,28,1.0
14269,445,29,3.0
14270,445,30,3.0
14271,445,31,3.0
14272,446,0,1.0
14273,446,1,1.0
14274,446,2,1.0
14275,446,3,1.0
14276,446,4,1.0
14277,446,5,1.0
14278,446,6,1.0
14279,446,7,1.0
14280,446,8,1.0
14281,446,9,1.0
14282,446,10,1.0
14283,446,11,1.0
14284,446,12,1.0
14285,446,13,1.0
14286,446,14,1.0
14287,446,15,1.0
14288,446,16,1.0
14289,446,17,1.0
14290,446,18,1.0
14291,446,19,1.0
14292,446,20,1.0
14293,446,21,1.0
14294,446,22,1.0
14295,446,23,1.0
14296,446,24,1.0
14297,446,25,1.0
14298,446,26,1.0
14299,446,27,1.0
14300,446,28,1.0
14301,446,29,3.0
14302,446,30,3.0
14303,446,31,3.0
14304,447,0,1.0
14305,447,1,1.0
14306,447,2,1.0
14307,447,3,1.0
14308,447,4,1.0
14309,447,5,1.0
14310,447,6,1.0
14311,447,7,1.0
14312,447,8,1.0
14313,447,9,1.0
14314,447,10,1.0
14315,447,11,1.0
14316,447,12,1.0
14317,447,13,1.0
14318,447,14,1.0
14319,447,15,1.0
14320,447,16,1.0
14321,447,17,1.0
14322,447,18,1.0
14323,447,19,1.0
14324,447,20,1.0
14325,447,21,1.0
14326,447,22,1.0
14327,447,23,1.0
14328,447,24,1.0
14329,447,25,1.0
14330,447,26,1.0
14331,447,27,1.0
14332,447,28,1.0
14333,447,29,3.0
14334,447,30,3.0
14335,447,31,3.0
14336,448,0,1.0
14337,448,1,1.0
14338,448,2,1.0
14339,448,3,1.0
14340,448,4,1.0
14341,448,5,1.0
14342,448,6,1.0
14343,448,7,1.0
14344,448,8,1.0
14345,448,9,1.0
14346,448,10,1.0
14347,448,11,1.0
14348,448,12,1.0
14349,448,13,1.0
14350,448,14,1.0
14351,448,15,1.0
14352,448,16,1.0
14353,448,17,1.0
14354,448,18,1.0
14355,448,19,1.0
14356,448,20,1.0
14357,448,21,1.0
14358,448,22,1.0
14359,448,23,1.0
14360,448,24,1.0
14361,448,25,1.0
14362,448,26,1.0
14363,448,27,1.0
14364,448,28,1.0
14365,448,29,3.0
14366,448,30,3.0
14367,448,31,3.0
14368,449,0,1.0
14369,449,1,1.0
14370,449,2,1.0
14371,449,3,1.0
14372,449,4,1.0
14373,449,5,1.0
14374,449,6,1.0
14375,449,7,1.0
14376,449,8,1.0
14377,449,9,1.0
14378,449,10,1.0
14379,449,11,1.0
14380,449,12,1.0
14381,449,13,1.0
14382,449,14,1.0
14383,449,15,1.0
14384,449,16,1.0
14385,449,17,1.0
14386,449,18,1.0
14387,449,19,1.0
14388,449,20,1.0
14389,449,21,1.0
14390,449,22,1.0
14391,449,23,1.0
14392,449,24,1.0
14393,449,25,1.0
14394,449,26,1.0
14395,449,27,1.0
14396,449,28,1.0
14397,449,29,3.0
14398,449,30,3.0
14399,449,31,3.0
14400,450,0,1.0
14401,450,1,1.0
14402,450,2,1.0
14403,450,3,1.0
14404,450,4,1.0
14405,450,5,1.0
14406,450,6,1.0
14407,450,7,1.0
14408,450,8,1.0
14409,450,9,1.0
14410,450,10,1.0
14411,450,11,1.0
14412,450,12,1.0
14413,450,13,1.0
14414,450,14,1.0
14415,450,15,1.0
14416,450,16,1.0
14417,450,17,1.0
14418,450,18,1.0
14419,450,19,1.0
14420,450,20,1.0
14421,450,21,1.0
14422,450,22,1.0
14423,450,23,1.0
14424,450,24,1.0
14425,450,25,1.0
14426,450,26,1.0
14427,450,27,1.0
14428,450,28,1.0
14429,450,29,3.0
14430,450,30,3.0
14431,450,31,3.0
14432,451,0,1.0
14433,451,1,1.0
14434,451,2,1.0
14435,451,3,1.0
14436,451,4,1.0
14437,451,5,1.0
14438,451,6,1.0
14439,451,7,1.0
14440,451,8,1.0
14441,451,9,1.0
14442,451,10,1.0
14443,451,11,1.0
14444,451,12,1.0
14445,451,13,1.0
14446,451,14,1.0
14447,451,15,1.0
14448,451,16,1.0
14449,451,17,1.0
14450,451,18,1.0
14451,451,19,1.0
14452,451,20,1.0
14453,451,21,1.0
14454,451,22,1.0
14455,451,23,1.0
14456,451,24,1.0
14457,451,25,1.0
14458,451,26,1.0
14459,451,27,1.0
14460,451,28,1.0
14461,451,29,1.0
14462,451,30,3.0
14463,451,31,3.0
14464,452,0,1.0
14465,452,1,1.0
14466,452,2,1.0
14467,452,3,1.0
14468,452,4,1.0
14469,452,5,1.0
14470,452,6,1.0
14471,452,7,1.0
14472,452,8,1.0
14473,452,9,1.0
14474,452,10,1.0
14475,452,11,1.0
14476,452,12,1.0
14477,452,13,1.0
14478,452,14,1.0
14479,452,15,1.0
14480,452,16,1.0
14481,452,17,1.0
14482,452,18,1.0
14483,452,19,1.0
14484,452,20,1.0
14485,452,21,1.0
14486,452,22,1.0
14487,452,23,1.0
14488,452,24,1.0
14489,452,25,1.0
14490,452,26,1.0
14491,452,27,1.0
14492,452,28,1.0
14493,452,29,1.0
14494,452,30,3.0
14495,452,31,3.0
14496,453,0,1.0
14497,453,1,1.0
14498,453,2,1.0
14499,453,3,1.0
14500,453,4,1.0
14501,453,5,1.0
14502,453,6,1.0
14503,453,7,1.0
14504,453,8,1.0
14505,453,9,1.0
14506,453,10,1.0
14507,453,11,1.0
14508,453,12,1.0
14509,453,13,1.0
14510,453,14,1.0
14511,453,15,1.0
14512,453,16,1.0
14513,453,17,1.0
14514,453,18,1.0
14515,453,19,1.0
14516,453,20,1.0
14517,453,21,1.0
14518,453,22,1.0
14519,453,23,1.0
14520,453,24,1.0
14521,453,25,1.0
14522,453,26,1.0
14523,453,27,1.0
14524,453,28,1.0
14525,453,29,1.0
14526,453,30,3.0
14527,453,31,3.0
14528,454,0,1.0
14529,454,1,1.0
14530,454,2,1.0
14531,454,3,1.0
14532,454,4,1.0
14533,454,5,1.0
14534,454,6,1.0
14535,454,7,1.0
14536,454,8,1.0
14537,454,9,1.0
14538,454,10,1.0
14539,454,11,1.0
14540,454,12,1.0
14541,454,13,1.0
14542,454,14,1.0
14543,454,15,1.0
14544,454,16,1.0
14545,454,17,1.0
14546,454,18,1.0
14547,454,19,1.0
14548,454,20,1.0
14549,454,21,1.0
14550,454,22,1.0
14551,454,23,1.0
14552,454,24,1.0
14553,454,25,1.0
14554,454,26,1.0
14555,454,27,1.0
14556,454,28,1.0
14557,454,29,1.0
14558,454,30,3.0
14559,454,31,3.0
14560,455,0,1.0
14561,455,1,1.0
14562,455,2,1.0
14563,455,3,1.0
14564,455,4,1.0
14565,455,5,1.0
14566,455,6,1.0
14567,455,7,1.0
14568,455,8,1.0
14569,455,9,1.0
14570,455,10,1.0
14571,455,11,1.0
14572,455,12,1.0
14573,455,13,1.0
14574,455,14,1.0
14575,455,15,1.0
14576,455,16,1.0
14577,455,17,1.0
14578,455,18,1.0
14579,455,19,1.0
14580,455,20,1.0
14581,455,21,1.0
14582,455,22,1.0
14583,455,23,1.0
14584,455,24,1.0
14585,455,25,1.0
14586,455,26,1.0
14587,455,27,1.0
14588,455,28,1.0
14589,455,29,1.0
14590,455,30,3.0
14591,455,31,3.0
14592,456,0,1.0
14593,456,1,1.0
14594,456,2,1.0
14595,456,3,1.0
14596,456,4,1.0
14597,456,5,1.0
14598,456,6,1.0
14599,456,7,1.0
14600,456,8,1.0
14601,456,9,1.0
14602,456,10,1.0
14603,456,11,1.0
14604,456,12,1.0
14605,456,13,1.0
14606,456,14,1.0
14607,456,15,1.0
14608,456,16,1.0
14609,456,17,1.0
14610,456,18,1.0
14611,456,19,1.0
14612,456,20,1.0
14613,456,21,1.0
14614,456,22,1.0
14615,456,23,1.0
14616,456,24,1.0
14617,456,25,1.0
14618,456,26,1.0
14619,456,27,1.0
14620,456,28,1.0
14621,456,29,1.0
14622,456,30,3.0
14623,456,31,3.0
14624,457,0,1.0
14625,457,1,1.0
14626,457,2,1.0
14627,457,3,1.0
14628,457,4,1.0
14629,457,5,1.0
14630,457,6,1.0
14631,457,7,1.0
14632,457,8,1.0
14633,457,9,1.0
14634,457,10,1.0
14635,457,11,1.0
14636,457,12,1.0
14637,457,13,1.0
14638,457,14,1.0
14639,457,15,1.0
14640,457,16,1.0
14641,457,17,1.0
14642,457,18,1.0
14643,457,19,1.0
14644,457,20,1.0
14645,457,21,1.0
14646,457,22,1.0
14647,457,23,1.0
14648,457,24,1.0
14649,457,25,1.0
14650,457,26,1.0
14651,457,27,1.0
14652,457,28,1.0
14653,457,29,1.0
14654,457,30,3.0
14655,457,31,3.0
14656,458,0,1.0
14657,458,1,1.0
14658,458,2,1.0
14659,458,3,1.0
14660,458,4,1.0
14661,458,5,1.0
14662,458,6,1.0
14663,458,7,1.0
14664,458,8,1.0
14665,458,9,1.0
14666,458,10,1.0
14667,458,11,1.0
14668,458,12,1.0
14669,458,13,1.0
14670,458,14,1.0
14671,458,15,1.0
14672,458,16,1.0
14673,458,17,1.0
14674,458,18,1.0
14675,458,19,1.0
14676,458,20,1.0
14677,458,21,1.0
14678,458,22,1.0
14679,458,23,1.0
14680,458,24,1.0
14681,458,25,1.0
14682,458,26,1.0
14683,458,27,1.0
14684,458,28,1.0
14685,458,29,1.0
14686,458,30,3.0
14687,458,31,3.0
14688,459,0,1.0
14689,459,1,1.0
14690,459,2,1.0
14691,459,3,1.0
14692,459,4,1.0
14693,459,5,1.0
14694,459,6,1.0
14695,459,7,1.0
14696,459,8,1.0
14697,459,9,1.0
14698,459,10,1.0
14699,459,11,1.0
14700,459,12,1.0
14701,459,13,1.0
14702,459,14,1.0
14703,459,15,1.0
14704,459,16,1.0
14705,459,17,1.0
14706,459,18,1.0
14707,459,19,1.0
14708,459,20,1.0
14709,459,21,1.0
14710,459,22,1.0
14711,459,23,1.0
14712,459,24,1.0
14713,459,25,1.0
14714,459,26,1.0
14715,459,27,1.0
14716,459,28,1.0
14717,459,29,1.0
14718,459,30,3.0
14719,459,31,3.0
14720,460,0,1.0
14721,460,1,1.0
14722,460,2,1.0
14723,460,3,1.0
14724,460,4,1.0
14725,460,5,1.0
14726,460,6,1.0
14727,460,7,1.0
14728,460,8,1.0
14729,460,9,1.0
14730,460,10,1.0
14731,460,11,1.0
14732,460,12,1.0
14733,460,13,1.0
14734,460,14,1.0
14735,460,15,1.0
14736,460,16,1.0
14737,460,17,1.0
14738,460,18,1.0
14739,460,19,1.0
14740,460,20,1.0
14741,460,21,1.0
14742,460,22,1.0
14743,460,23,1.0
14744,460,24,1.0
14745,460,25,1.0
14746,460,26,1.0
14747,460,27,1.0
14748,460,28,1.0
14749,460,29,1.0
14750,460,30,3.0
14751,460,31,3.0
14752,461,0,1.0
14753,461,1,1.0
14754,461,2,1.0
14755,461,3,1.0
14756,461,4,1.0
14757,461,5,1.0
14758,461,6,1.0
14759,461,7,1.0
14760,461,8,1.0
14761,461,9,1.0
14762,461,10,1.0
14763,461,11,1.0
14764,461,12,1.0
14765,461,13,1.0
14766,461,14,1.0
14767,461,15,1.0
14768,461,16,1.0
14769,461,17,1.0
14770,461,18,1.0
14771,461,19,1.0
14772,461,20,1.0
14773,461,21,1.0
14774,461,22,1.0
14775,461,23,1.0
14776,461,24,1.0
14777,461,25,1.0
14778,461,26,1.0
14779,461,27,1.0
14780,461,28,1.0
14781,461,29,1.0
14782,461,30,3.0
14783,461,31,3.0
14784,462,0,1.0
14785,462,1,1.0
14786,462,2,1.0
14787,462,3,1.0
14788,462,4,1.0
14789,462,5,1.0
14790,462,6,1.0
14791,462,7,1.0
14792,462,8,1.0
14793,462,9,1.0
14794,462,10,1.0
14795,462,11,1.0
14796,462,12,1.0
14797,462,13,1.0
14798,462,14,1.0
14799,462,15,1.0
14800,462,16,1.0
14801,462,17,1.0
14802,462,18,1.0
14803,462,19,1.0
14804,462,20,1.0
14805,462,21,1.0
14806,462,22,1.0
14807,462,23,1.0
14808,462,24,1.0
14809,462,25,1.0
14810,462,26,1.0
14811,462,27,1.0
14812,462,28,1.0
14813,462,29,1.0
14814,462,30,3.0
14815,462,31,3.0
14816,463,0,1.0
14817,463,1,1.0
14818,463,2,1.0
14819,463,3,1.0
14820,463,4,1.0
14821,463,5,1.0
14822,463,6,1.0
14823,463,7,1.0
14824,463,8,1.0
14825,463,9,1.0
14826,463,10,1.0
14827,463,11,1.0
14828,463,12,1.0
14829,463,13,1.0
14830,463,14,1.0
14831,463,15,1.0
14832,463,16,1.0
14833,463,17,1.0
14834,463,18,1.0
14835,463,19,1.0
14836,463,20,1.0
14837,463,21,1.0
14838,463,22,1.0
14839,463,23,1.0
14840,463,24,1.0
14841,463,25,1.0
14842,463,26,1.0
14843,463,27,1.0
14844,463,28,1.0
14845,463,29,1.0
14846,463,30,3.0
14847,463,31,3.0
14848,464,0,1.0
14849,464,1,1.0
14850,464,2,1.0
14851,464,3,1.0
14852,464,4,1.0
14853,464,5,1.0
14854,464,6,1.0
14855,464,7,1.0
14856,464,8,1.0
14857,464,9,1.0
14858,464,10,1.0
14859,464,11,1.0
14860,464,12,1.0
14861,464,13,1.0
14862,464,14,1.0
14863,464,15,1.0
14864,464,16,1.0
14865,464,17,1.0
14866,464,18,1.0
14867,464,19,1.0
14868,464,20,1.0
14869,464,21,1.0
14870,464,22,1.0
14871,464,23,1.0
14872,464,24,1.0
14873,464,25,1.0
14874,464,26,1.0
14875,464,27,1.0
14876,464,28,1.0
14877,464,29,1.0
14878,464,30,3.0
14879,464,31,3.0
14880,465,0,1.0
14881,465,1,1.0
14882,465,2,1.0
14883,465,3,1.0
14884,465,4,1.0
14885,465,5,1.0
14886,465,6,1.0
14887,465,7,1.0
14888,465,8,1.0
14889,465,9,1.0
14890,465,10,1.0
14891,465,11,1.0
14892,465,12,1.0
14893,465,13,1.0
14894,465,14,1.0
14895,465,15,1.0
14896,465,16,1.0
14897,465,17,1.0
14898,465,18,1.0
14899,465,19,1.0
14900,465,20,1.0
14901,465,21,1.0
14902,465,22,1.0
14903,465,23,1.0
14904,465,24,1.0
14905,465,25,1.0
14906,465,26,1.0
14907,465,27,1.0
14908,465,28,1.0
14909,465,29,1.0
14910,465,30,3.0
14911,465,31,3.0
14912,466,0,1.0
14913,466,1,1.0
14914,466,2,1.0
14915,466,3,1.0
14916,466,4,1.0
14917,466,5,1.0
14918,466,6,1.0
14919,466,7,1.0
14920,466,8,1.0
14921,466,9,1.0
14922,466,10,1.0
14923,466,11,1.0
14924,466,12,1.0
14925,466,13,1.0
14926,466,14,1.0
14927,466,15,1.0
14928,466,16,1.0
14929,466,17,1.0
14930,466,18,1.0
14931,466,19,1.0
14932,466,20,1.0
14933,466,21,1.0
14934,466,22,1.0
14935,466,23,1.0
14936,466,24,1.0
14937,466,25,1.0
14938,466,26,1.0
14939,466,27,1.0
14940,466,28,1.0
14941,466,29,1.0
14942,466,30,3.0
14943,466,31,3.0
14944,467,0,1.0
14945,467,1,1.0
14946,467,2,1.0
14947,467,3,1.0
14948,467,4,1.0
14949,467,5,1.0
14950,467,6,1.0
14951,467,7,1.0
14952,467,8,1.0
14953,467,9,1.0
14954,467,10,1.0
14955,467,11,1.0
14956,467,12,1.0
14957,467,13,1.0
14958,467,14,1.0
14959,467,15,1.0
14960,467,16,1.0
14961,467,17,1.0
14962,467,18,1.0
14963,467,19,1.0
14964,467,20,1.0
14965,467,21,1.0
14966,467,22,1.0
14967,467,23,1.0
14968,467,24,1.0
14969,467,25,1.0
14970,467,26,1.0
14971,467,27,1.0
14972,467,28,1.0
14973,467,29,1.0
14974,467,30,3.0
14975,467,31,3.0
14976,468,0,1.0
14977,468,1,1.0
14978,468,2,1.0
14979,468,3,1.0
14980,468,4,1.0
14981,468,5,1.0
14982,468,6,1.0
14983,468,7,1.0
14984,468,8,1.0
14985,468,9,1.0
14986,468,10,1.0
14987,468,11,1.0
14988,468,12,1.0
14989,468,13,1.0
14990,468,14,1.0
14991,468,15,1.0
14992,468,16,1.0
14993,468,17,1.0
14994,468,18,1.0
14995,468,19,1.0
14996,468,20,1.0
14997,468,21,1.0
14998,468,22,1.0
14999,468,23,1.0
15000,468,24,1.0
15001,468,25,1.0
15002,468,26,1.0
15003,468,27,1.0
15004,468,28,1.0
15005,468,29,1.0
15006,468,30,3.0
15007,468,31,3.0
15008,469,0,1.0
15009,469,1,1.0
15010,469,2,1.0
15011,469,3,1.0
15012,469,4,1.0
15013,469,5,1.0
15014,469,6,1.0
15015,469,7,1.0
15016,469,8,1.0
15017,469,9,1.0
15018,469,10,1.0
15019,469,11,1.0
15020,469,12,1.0
15021,469,13,1.0
15022,469,14,1.0
15023,469,15,1.0
15024,469,16,1.0
15025,469,17,1.0
15026,469,18,1.0
15027,469,19,1.0
15028,469,20,1.0
15029,469,21,1.0
15030,469,22,1.0
15031,469,23,1.0
15032,469,24,1.0
15033,469,25,1.0
15034,469,26,1.0
15035,469,27,1.0
15036,469,28,1.0
15037,469,29,1.0
